"","species","sex","svl_avg.d","svl_se.d","Area_avg.d","Area_se.d","Perim._avg.d","Perim._se.d","Circ._avg.d","Circ._se.d","AR_avg.d","AR_se.d","Round_avg.d","Round_se.d","Solidity_avg.d","Solidity_se.d","var.area_avg.d","var.area_se.d","max.area_avg.d","max.area_se.d","min.area_avg.d","min.area_se.d","svl_avg.v","svl_se.v","Area_avg.v","Area_se.v","Perim._avg.v","Perim._se.v","Circ._avg.v","Circ._se.v","AR_avg.v","AR_se.v","Round_avg.v","Round_se.v","Solidity_avg.v","Solidity_se.v","var.area_avg.v","var.area_se.v","max.area_avg.v","max.area_se.v","min.area_avg.v","min.area_se.v","area.d.minus.v"
"24","biporcatus","Fe",90.2322222222222,3.47579518391027,-5.50617612695618,0.0302349217323482,-4.20988334095302,0.0307666558049304,0.94179012345679,0.00829917783217945,1.29446913580247,0.0445424451085425,0.794456790123457,0.0214607134957433,0.993469135802469,0.000880901181882536,0.0326082103277679,0.00716101039098139,-5.26184167267038,0.0404532844037163,-5.7664879068965,0.052798762410314,90.2322222222222,3.47579518391027,-4.76816382321241,0.0216916201182217,-3.43626450064701,0.0243991802227816,0.877197530864197,0.0105007801947024,1.23476543209877,0.0277438709382453,0.819864197530864,0.0180750870406958,0.963382716049383,0.00609107577401096,0.00974609953355042,0.00189030044071383,-4.65905790605537,0.0266494500466096,-4.96333508702206,0.0361278011340926,-0.738012303743776
"25","blanquillanus","Fe",66.1133333333333,1.15187287107176,-5.31238863949941,0.0516949241372736,-4.02156182386139,0.0517312049503209,0.95162962962963,0.00398677511998594,1.18733333333333,0.022573428423301,0.851777777777778,0.0134568354286246,0.992222222222222,0.000944988949790586,0.0573765049925479,0.0129706641251087,-5.04942950581119,0.039197487924722,-5.7459644145478,0.159564201078969,66.1133333333333,1.15187287107176,-4.71311202661115,0.0177845322564929,-3.41128265428609,0.0181933882109526,0.930185185185185,0.00234856872036856,1.18151851851852,0.00281115746802158,0.85062962962963,0.000498282372113825,0.98562962962963,0.00301527887956262,0.0179197657236434,0.00470816732524617,-4.59517599967143,0.0143646065838266,-4.98732964452705,0.0628643561573046,-0.599276612888257
"26","brasiliensis","Fe",61.85,NA,-5.40171913605469,NA,-4.09059721993933,NA,0.914888888888889,NA,1.31222222222222,NA,0.771777777777778,NA,0.985222222222222,NA,0.0337286376089627,NA,-5.09368308854157,NA,-5.59344378155351,NA,61.85,NA,-4.49969882983254,NA,-3.15212365897495,NA,0.849222222222222,NA,1.244,NA,0.812333333333333,NA,0.959777777777778,NA,0.00708473361275255,NA,-4.37186025974589,NA,-4.63276763241668,NA,-0.902020306222144
"27","bremeri","Fe",43.2,0.0599999999999987,-5.17673363066529,0.071911337938563,-3.88965288597239,0.0655158836758911,0.956166666666667,0.0126111111111111,1.15283333333333,0.0307222222222222,0.873944444444444,0.0200555555555555,0.9935,0.00216666666666671,0.0468849400163926,0.00652696433904653,-4.86452633051378,0.0413155432961663,-5.54669623460737,0.0425837768339647,43.2,0.0599999999999987,-4.77107968415942,0.0334765335803286,-3.47355451239004,0.0323416578840681,0.938222222222222,0.00244444444444442,1.17911111111111,0.00488888888888883,0.851777777777778,0.00499999999999995,0.988222222222222,0.00211111111111112,0.00760856055596119,0.00393231480232445,-4.62983741418028,0.0505664633434648,-4.88801987407917,0.0033282312941445,-0.405653946505872
"28","breslini","Fe",45.1133333333333,0.542719489648606,-5.44952011309436,0.0967269774351564,-4.15045936556392,0.101974230803231,0.936518518518519,0.00682296211856188,1.23544444444444,0.0191991940845948,0.816888888888889,0.0106828580815306,0.991777777777778,0.00380437261960583,0.0730015267711689,0.00362097618550357,-4.97241965187067,0.145739880409315,-5.85961056375632,0.0525930709962891,45.1133333333333,0.542719489648606,-4.64251197397113,0.0266315707611957,-3.31891707660491,0.0352122382250174,0.891296296296296,0.0158051839874744,1.31955555555556,0.0817995391738456,0.774555555555556,0.0451521889237837,0.970333333333333,0.00726936182887995,0.0110946719928554,0.00261153298741309,-4.50129725554425,0.041365749263086,-4.82157410451125,0.0856522596776532,-0.807008139123232
"29","brooksi","Fe",137,NA,-5.71540006493223,NA,-4.40745672549532,NA,0.919111111111111,NA,1.35911111111111,NA,0.753333333333333,NA,0.987888888888889,NA,0.0381145637323782,NA,-5.55646376373457,NA,-6.09692011951892,NA,143.5,6.5,-5.20855919519443,0.114545970612356,-3.91352152756336,0.115406365133301,0.943333333333333,0.00144444444444441,1.23877777777778,0.0212222222222223,0.816722222222222,0.0108333333333333,0.992111111111111,0.000555555555555587,0.00951683212657619,0.00277231668399218,-5.01574690300804,0.150193179635957,-5.32153156678395,0.130048379890715,-0.506840869737798
"30","brunneus","Fe",50.146,1.23135535082282,-5.18764066705927,0.0560664142099947,-3.88330584804528,0.0526619898945327,0.926555555555556,0.00990871919318449,1.33246666666667,0.0560468322691605,0.765088888888889,0.0290440151290212,0.991622222222222,0.000899656999110996,0.00882670814810068,0.00211558403878708,-5.04506792728117,0.0678049005215923,-5.34162189948591,0.0598698076797996,50.146,1.23135535082282,-5.1166610069147,0.0231002758855073,-3.79994724481326,0.0196090927774266,0.903711111111111,0.00974968185615799,1.31124444444444,0.0379375607876748,0.775022222222222,0.0200500731195366,0.981488888888889,0.00390450831542016,0.0137805395141115,0.0051795435797364,-4.98987729051687,0.0253573497153316,-5.34945239741486,0.0741072164148398,-0.0709796601445634
"31","caceresae","Fe",52.5233333333333,1.6857474438493,-4.69461060109347,0.0591922589529758,-3.3755961970453,0.0626638376471784,0.898925925925926,0.0171908116587603,1.27292592592593,0.037419286709298,0.798888888888889,0.0240803695472238,0.97862962962963,0.00826075389233238,0.0260350761350212,0.0061910407643401,-4.51987690365008,0.0637596914157878,-5.01406266510575,0.0697828787613728,52.5233333333333,1.6857474438493,-4.25447226310933,0.0476655332761479,-2.89062985945611,0.0363068010541265,0.822814814814815,0.0258259713391467,1.18244444444444,0.0315364443953798,0.851666666666667,0.0224357335498017,0.942407407407407,0.0102208802124985,0.0103751342649783,0.00685440739984228,-4.16153011831294,0.022539304330652,-4.42927609888541,0.128381907698424,-0.440138337984146
"32","capito","Fe",94.35,2.34645122117067,-5.17202929916327,0.0460944275875212,-3.86329794186599,0.0440517934354553,0.917851851851852,0.00776091646759643,1.28755555555556,0.0218843762973937,0.790259259259259,0.0119474730584695,0.984296296296296,0.00198174106987729,0.0129478417069359,0.00243702747442017,-4.98314749907799,0.0269068962053203,-5.34156172858565,0.0384649103722465,94.35,2.34645122117067,-4.80233161757417,0.0564257924691877,-3.45924926871162,0.0539935878556025,0.857555555555556,0.0105176708056943,1.33385185185185,0.0559369991490402,0.759333333333333,0.033563342241005,0.962518518518518,0.0040745790932782,0.00432802734798624,0.000161968592042432,-4.71799435308302,0.0409812410302269,-4.92891004752487,0.0413516175581458,-0.369697681589106
"33","carlliebi","Fe",44.26,1.43,-5.09341460510986,0.0663309005527779,-3.78836595651539,0.0648024974037633,0.924611111111111,0.00461111111111112,1.26416666666667,0.0988333333333333,0.805277777777778,0.0605,0.988666666666667,0.00222222222222224,0.0220186206091349,0.00434159485429358,-4.88339140190777,0.089056621971475,-5.33412816589493,0.113808002915337,44.26,1.43,-4.69083193173167,0.0197756428291269,-3.37580493661834,0.035728099434297,0.906722222222222,0.0290555555555556,1.20638888888889,0.0210555555555556,0.838833333333333,0.0137222222222222,0.985,0.00722222222222224,0.0127458608223413,0.00481488707399525,-4.55433366089518,0.0332707341429224,-4.8582560946023,0.0196057276655774,-0.402582673378183
"34","carolinensis","Fe",52.875,1.525,-5.29601784653456,0.0610432578663334,-4.00913142664086,0.0584220180416686,0.958333333333333,0.00366666666666665,1.16894444444444,0.0240555555555556,0.861388888888889,0.0155,0.995444444444444,0.001,0.0113905572662821,0.00481497731306815,-5.15019789735909,0.0846354965722176,-5.43174795865583,0.0428719754064257,52.875,1.525,-5.17498043823539,0.0610836388908207,-3.87619913058432,0.0617670114608726,0.936506944444444,0.000618055555555552,1.30209722222222,0.0273472222222222,0.782194444444444,0.0153055555555556,0.995666666666667,0.000333333333333352,0.00835364834998867,0.00244476208372439,-5.0558840579356,0.0486837943027947,-5.31023655996395,0.0764380408664693,-0.121037408299173
"35","carpenteri","Fe",40.725,0.754547325663981,-5.82178884857071,0.0607179736117177,-4.51962593724102,0.0499777462347155,0.929638888888889,0.0216867606253159,1.32411111111111,0.121004616787752,0.785805555555556,0.0558699138505023,0.988916666666667,0.0038185099866988,0.0204441656879231,0.00429239579098315,-5.57768843351025,0.0934433471739434,-6.00652986056132,0.0885316136203315,39.774,1.11624638857199,-5.39204298239112,0.0279754553292559,-4.0794213065307,0.0366180154170135,0.912088888888889,0.0204588234458906,1.40184444444444,0.124214801010683,0.740844444444444,0.0527956998810123,0.989866666666667,0.00143044497954524,0.0111155553724854,0.00169047987362481,-5.2383882751469,0.0448435490909086,-5.53903941592778,0.0317528178749548,-0.429745866179587
"36","caudalis","Fe",40.5185714285714,0.66397586219548,-5.74430997680999,0.0578991120718462,-4.44568563932493,0.0569832484776034,0.938539682539683,0.00567638074796798,1.24847619047619,0.0213455338002851,0.812984126984127,0.0127567212879976,0.988793650793651,0.00154501884401229,0.0676447154212773,0.0222245009237167,-5.39180687101004,0.092197585943511,-6.12124934772532,0.090093501446496,40.5185714285714,0.66397586219548,-4.78867419164377,0.068254092431303,-3.48484871032798,0.0694785426142167,0.926539682539683,0.00632778131152859,1.30742857142857,0.0497244164841801,0.780285714285714,0.0278362755168842,0.989904761904762,0.00138256306967869,0.00799537933419032,0.0013223720371343,-4.67072573306011,0.0646985366188685,-4.93491270270001,0.0746069638758128,-0.955635785166212
"37","chamaeleonides","Fe",158.666666666667,2.02758751009941,-4.98659520896197,0.0943627741241118,-3.58631125583117,0.0894461425023921,0.783740740740741,0.0194779957450496,2.22459259259259,0.186052963092357,0.543037037037037,0.03471046220604,0.978296296296296,0.00409975073684396,0.234953835098367,0.0710768212923621,-4.42447139061073,0.0972962752424692,-5.78129989301302,0.217969051054856,158.666666666667,2.02758751009941,-5.96694749718893,0.14789367028122,-4.67056148263089,0.1471733966202,0.940333333333333,0.00529966223009414,1.28018518518519,0.006124340338487,0.796666666666667,0.00911472376435027,0.992148148148148,0.00110430011228709,0.0620408482545881,0.0104712499869031,-5.66194110634154,0.194644759355946,-6.42571998206578,0.145187352073238,0.980352288226954
"38","charlesmyersi","Fe",63.62,NA,-5.77980645598795,NA,-4.48017930173353,NA,0.935222222222222,NA,1.33444444444444,NA,0.761777777777778,NA,0.987,NA,0.0358104328604287,NA,-5.54323833328952,NA,-6.01777861063809,NA,63.62,NA,-5.40316941841527,NA,-4.10606772647533,NA,0.936333333333333,NA,1.37377777777778,NA,0.733222222222222,NA,0.996444444444444,NA,0.0189682303006374,NA,-5.16920686421149,NA,-5.67120502035812,NA,-0.376637037572682
